AreaID,Sex,Cancer,Years,PopTot,AAIR,LCI,UCI,White_PopTot,White_AAIR,White_LCI,White_UCI,Black_PopTot,Black_AAIR,Black_LCI,Black_UCI,Hispanic_PopTot,Hispanic_AAIR,Hispanic_LCI,Hispanic_UCI,Asian_PopTot,Asian_AAIR,Asian_LCI,Asian_UCI,QNSES,PopAll,PerRural,PerUninsured,PerForeignBorn,PerWhite,PerBlack,PerAsian,PerHispanic,PerDocVisit,PerFOBT,PerMammo,PerMenPrev,PerCervical,PerWomenPrev,CES_Ozone,CES_PM2.5,CES_Diesel_PM,CES_Drinking_Water,CES_Lead,CES_Pesticides,CES_Tox._Release,CES_Traffic,CES_Cleanup_Sites,CES_Groundwater_Threats,CES_Haz._Waste,CES_Imp._Water_Bodies,CES_Solid_Waste,CES_Pollution_Burden,CES_Asthma,CES_Low_Birth_Weight,CES_Cardiovascular_Disease,CES_Education,CES_Linguistic_Isolation,CES_Poverty,CES_Unemployment,CES_Housing_Burden,PerSmoking,MSSA_Area_SqMi
78.2ww,Male,Lung,10yr,496713.0,28.1,23.7,32.9,30953.0,80.3,58.0,106.1,,,,,441786.0,19.2,15.1,23.7,14931.0,50.3,28.2,78.5,3,101667,0.0,9.6,29.5,5.8,1.6,3.2,89.0,61.9,55.4,74.4,27.0,81.3,24.9,0.04983786782344474,12.067212049278744,0.2989913441548057,548.9318411162642,73.54092075803614,0.1324157404445866,2937.723314117963,1773.3566638464936,9.545346733567888,9.60952942587558,2.0430862186150645,3.3681033104110027,4.1776797137374055,59.90953682232528,57.70170578122501,5.234041160243083,20.336815128738206,28.08084319526627,11.711540460578922,29.613420558132102,5.2664343786295005,18.64398788581481,11.328944625780222,0.456805005081
78.2www,Male,Lung,10yr,628631.0,39.7,34.7,45.1,70832.0,49.1,38.3,61.2,,,,,397191.0,28.6,22.0,36.0,139565.0,49.4,38.9,61.1,3,128832,0.0,8.1,36.7,10.0,3.0,23.0,63.7,62.8,57.4,74.3,30.8,79.2,28.1,0.05568739765638105,12.089470208592232,0.16438724029682647,732.322669441094,62.17369962696999,0.19653872882235943,1896.088044998107,1165.1487001608893,5.074191435486576,3.683498414422762,0.27440574801702994,2.936201484132246,0.9841941513367574,50.82651109105288,46.715113786134786,5.1958068071986006,11.782405444480831,18.620844948918055,12.573129892487088,28.053182736778208,5.921597471228691,17.86970393347842,10.378878197606197,1.08992797933
78.2x,Male,Lung,10yr,610201.0,41.3,36.2,46.6,351290.0,43.9,37.4,51.0,63722.0,44.1,31.4,58.8,120388.0,29.7,17.8,44.7,73117.0,33.3,20.7,48.8,5,128484,0.0,7.2,28.2,56.8,10.5,13.0,19.4,63.4,64.4,77.1,36.8,84.3,31.6,0.047517080996985706,11.796276646754043,0.22995062878812433,756.5826358052701,60.143598434512036,0.0,1743.1343491833695,1300.0337702750487,2.9432409328104234,17.047986824619976,0.722738874663728,2.367063170518264,2.254162885294785,53.4454061193401,36.2054028781642,4.569040855022203,10.578802061387872,8.285746118691861,6.636767554376115,22.49689495348913,4.547944284186303,22.00256944219363,9.505651147639034,0.224397100192
78.2xx,Male,Lung,10yr,578693.0,32.4,28.4,36.7,430541.0,33.8,29.3,38.7,,,,,,,,,57467.0,32.4,19.6,48.4,5,118584,6.7,3.4,23.6,72.1,4.0,11.0,12.6,66.2,64.9,75.5,39.9,85.8,35.1,0.05492348577413161,10.353197886285642,0.0911115028800838,529.4176663466573,30.54301234979973,0.5559147320649328,399.63828484609706,1345.8762569578219,0.7238178565194624,6.69491752487345,0.26742433234421364,8.871548263222202,1.2540805550706928,40.809350846570084,26.843383662070174,4.645861055538834,10.289257636585791,4.613767673241403,3.980070434838579,12.711060394484202,4.577364242497919,15.385385868314362,8.380019804510319,3.10750051782
78.2xxx,Male,Lung,10yr,495715.0,36.0,31.2,41.2,166062.0,41.1,33.7,49.1,,,,,147473.0,17.5,10.1,26.8,160883.0,39.0,30.0,49.1,4,103429,0.2,6.2,34.5,31.2,4.1,35.5,29.0,65.4,61.1,75.1,35.8,80.7,31.4,0.06128345726720923,11.818127861281791,0.19051746784550225,623.9459031559226,57.679512461697605,0.2912708589495872,1398.2797976590452,1109.4720085413978,11.420635478267657,7.504600679196674,0.4485560239670551,0.8234869332708785,2.640972832133029,50.60862784706365,29.259319241954053,3.9777315471965933,8.011918340261918,9.518340261920097,11.375282510685636,22.73999063177001,5.362310463265477,16.37569139489041,8.915260798481093,1.13664778654
78.2y,Male,Lung,10yr,475703.0,34.5,29.1,40.3,246057.0,35.2,28.3,42.8,,,,,99915.0,29.9,18.0,44.7,96861.0,34.4,21.5,50.2,5,97253,0.0,6.4,28.9,50.1,6.6,21.7,21.4,62.7,64.0,76.7,37.6,83.5,33.4,0.045789411325185464,11.71180308090975,0.4025710199071356,426.9686425788547,50.297115119816404,0.0013984095639643485,1943.120265224337,2168.595413352146,2.8200016011101026,10.609160484602658,0.38645834445215355,2.673224102044084,2.604079094839088,47.862525911298505,33.71367860383199,4.703265303944068,11.210419063884293,6.485218174539631,4.98490046432193,19.474770774403584,4.511717991140523,17.555648182740036,8.074193591851035,0.106871205198
78.2yy,Male,Lung,10yr,412774.0,35.1,30.8,39.7,321421.0,33.3,28.8,38.2,,,,,37084.0,51.4,28.5,80.9,30534.0,57.9,35.5,85.7,5,86312,0.0,4.4,31.3,75.3,5.9,8.4,10.1,67.2,66.3,75.6,40.0,85.9,34.1,0.05865454070506996,11.909443117229692,0.2620608872433218,720.840525395239,40.53323107850264,1.106544384880974,745.261800109823,2626.492675246358,1.1381723605306198,8.177679788297292,0.22611774259494816,5.025735962202435,0.24975922224241323,49.24167635834999,38.122390400690534,4.009353080138107,11.331434558422679,4.957531596595305,7.5094686988915145,16.624064146829,5.32985644194076,19.054177266945302,8.714222457207057,1.82583506797
78.2yyy,Male,Lung,10yr,596897.0,36.1,31.0,41.7,29443.0,69.2,47.8,94.5,,,,,484547.0,25.7,20.4,31.7,73833.0,61.3,46.1,78.6,2,119520,0.0,11.8,40.2,4.6,1.3,13.3,80.6,60.8,53.4,73.5,26.1,78.7,24.7,0.05533076367338227,12.081341227914555,0.26312173456151583,782.7548399093641,75.89345229299049,0.8923787826543849,2357.1176865667944,1226.6758903659115,18.0238145083165,37.175597261218655,0.7614811257245127,3.9955995599559957,2.0867691246736615,62.45447465642087,56.829232139631884,4.532196279329425,15.551916736449762,32.24534013102803,15.608821404528515,35.01979459139944,6.788375777876294,18.98746695565079,11.967609251676784,0.438325047428
78.2z,Male,Lung,10yr,409976.0,51.6,44.1,59.7,242475.0,54.0,44.5,64.5,24693.0,51.1,25.6,85.3,109308.0,45.8,30.6,64.0,31866.0,50.3,27.9,79.3,5,80694,0.0,9.0,26.3,57.9,6.1,9.0,26.7,61.5,61.6,76.2,34.9,84.1,31.1,0.0460988061354592,11.682331506059349,0.2378217445619277,436.30851391554074,52.652593017115926,0.0,1863.23304882132,1239.6676711154792,8.92865790049841,13.261364894973404,0.4322666039898515,6.82462941259804,1.3812471827630175,49.601552667842924,37.83094092495524,4.513617010315917,11.183352737388438,13.082848619434932,6.20837408153126,29.215490617795925,5.7839568817855165,19.845985034837145,10.332581393488523,0.303723198849
78.2zz,Male,Lung,10yr,544706.0,53.4,46.5,60.7,133278.0,76.0,63.9,89.1,24013.0,111.7,54.6,189.0,320155.0,19.9,12.5,29.0,65769.0,62.5,45.7,81.8,3,109193,0.0,11.3,45.4,23.6,4.3,13.2,58.6,61.1,55.3,74.0,30.0,80.0,26.7,0.06352728944855152,12.457573726914063,0.23549272222418732,726.6399999999999,69.21131724711546,0.5748751370662516,701.3489323897377,1522.0776981547353,27.90621705988469,8.049520710268473,0.8981322291394008,3.3392257083230166,0.6515028651268084,57.35595406954122,78.2082133635174,5.886267785092376,17.987988398005022,23.840167763856446,17.43314495800231,38.559165073971826,6.885025129185248,26.783508529765697,13.080081738008174,0.431666446337
78.2zzz,Male,Lung,10yr,519589.0,39.1,33.2,45.4,46849.0,74.4,55.6,95.8,,,,,385313.0,28.8,21.9,36.6,74505.0,36.8,25.4,50.3,2,105459,0.0,9.2,39.3,8.4,2.4,15.2,73.8,61.0,54.6,73.8,27.8,79.2,25.6,0.05931513424470784,11.839964155283827,0.20867494414359827,576.7236712803424,66.7204036808422,0.1017387435149771,1663.3173366817891,1085.9105500446528,9.270770060968683,19.97635948801454,0.9370940470329839,1.0512932177074261,4.906239822774264,55.646487484379136,60.33838773809974,5.2445307115537565,13.84825576551672,28.52300905063051,16.04943483184012,31.901741962358468,6.077930094293181,17.92363767182944,11.533855534709193,0.403055376945
79.1,Male,Lung,10yr,148493.0,48.7,40.5,57.7,116400.0,50.9,41.6,61.3,,,,,,,,,,,,,3,30842,89.8,5.8,5.1,77.1,2.5,2.4,14.3,65.2,62.9,71.6,39.0,83.0,31.3,0.0568785092992009,8.821238126148575,0.004263524503217595,720.261366593593,26.399777243476414,0.3272063503288311,56.356308677158616,382.419704899703,0.8613252245244325,15.89789265257054,0.19701046602079061,1.9655257761120146,6.334399971713458,31.91543950215685,29.717685453645423,3.821972986351743,8.337588218654975,7.6256700374796695,1.3291033165971289,29.505024397143057,7.275800862739552,12.96462767838201,12.542233840743998,18.3929687664
79.2,Male,Lung,10yr,82122.0,72.8,53.8,94.7,33544.0,95.3,69.1,125.7,,,,,,,,,,,,,2,23925,48.8,8.4,17.0,36.0,9.5,2.4,51.0,58.5,53.1,71.9,31.9,80.2,25.9,0.058,11.833249729855606,0.1214857399103139,565.5463757847533,54.30089058295964,1222.5934152466366,315.52853538154255,750.3198514996682,3.2464798206278025,40.487542600896866,0.1455170403587444,3.0,4.980582959641255,53.4019192825112,56.76508430493273,3.733644843049327,32.41630403587444,25.318466367713008,8.100905829596412,49.32165022421524,7.73909586217052,15.850071748878923,21.1,2.82804732025
8,Male,Lung,10yr,199316.0,44.1,37.6,51.1,170631.0,45.6,38.7,53.2,,,,,,,,,,,,,2,40722,15.2,5.5,2.4,84.7,1.6,2.3,10.0,67.1,62.1,70.8,38.8,82.7,30.6,0.053832648648648646,6.923440682017135,0.017822189189189187,236.55699378378378,38.39482918918919,3.360239189189189,0.5756240062192973,372.90975146983243,2.565945945945946,0.46067027027027024,1.0300094594594593,2.4004324324324324,3.069639189189189,23.08762081081081,48.53009756756757,6.27889972972973,18.090172702702702,8.008386486486486,0.4941252208282181,35.12311351351351,7.518894518056638,15.630927027027028,14.920513513513514,13.3026203153
80,Male,Lung,10yr,516669.0,48.0,41.2,55.4,109005.0,69.9,57.7,83.3,11527.0,127.7,69.1,203.9,381999.0,25.5,18.4,33.9,,,,,1,101950,12.8,8.9,25.1,20.6,2.4,2.4,74.1,56.4,51.6,71.5,29.2,78.2,24.0,0.05810844913257862,12.472203401594834,0.15554012837264308,624.0734198052475,44.61677046475474,268.51670026990683,13152.339165852032,709.2989455453397,4.9048669063718995,17.99554653746745,0.3884611496313816,1.6066990300521693,0.6984568578268209,52.016294169821926,88.01806859257421,5.19150814012265,28.595791551821154,37.01404755319454,15.708869729425565,45.634364955985156,9.65128663966764,15.309026141858446,16.8352163419497,31.7268074797
81,Male,Lung,10yr,71191.0,27.9,18.8,38.8,58789.0,28.8,19.3,40.2,,,,,,,,,,,,,5,14526,70.4,3.2,9.2,82.6,1.5,3.5,12.0,63.0,67.2,75.5,42.9,86.3,37.5,0.03285671665227291,7.604235496595666,0.007094449242364764,392.07902567323544,51.83517390280286,0.08633901232629348,128.95717139325038,478.9878226917798,3.674099081416346,12.99550914658083,0.026085420428672373,4.212530423176572,4.868485514642381,23.028872575959802,12.551747664285152,3.7409908141634607,5.544122634843369,4.331475229645913,0.9869828059982728,18.930148386590247,2.4522260273972605,18.89356991442255,9.25597079375049,205.504178683
82,Male,Lung,10yr,263491.0,30.2,25.0,35.9,222921.0,29.2,23.6,35.3,,,,,,,,,,,,,5,55824,1.5,1.4,15.3,82.6,2.9,8.5,5.7,63.7,69.0,76.4,45.5,87.2,39.3,0.031726846776760145,8.471993959787689,0.08348797694402207,201.37587467732237,43.05137045157184,0.0,591.9879793301106,1623.8661155962127,3.2620672583896178,6.942425474733902,0.14042230984122495,9.077283496587574,1.3238038827398422,30.547976944022068,18.456679691643977,3.651588281056615,6.825652604406097,1.7731673680115987,1.9956487145938682,12.675324445701756,3.1665829767672125,12.25981129347119,7.579090090262739,6.92087383442
83a,Male,Lung,10yr,438717.0,30.4,26.3,34.8,337281.0,30.0,25.8,34.6,,,,,,,,,,,,,5,88230,2.7,2.6,15.1,78.0,3.9,6.9,10.8,62.7,67.0,75.3,44.4,87.1,38.3,0.033014885802823364,8.30704556093644,0.07595770687478481,193.5201472512338,44.360677785537575,4.605123837943303,281.2848349496569,1451.7760537116949,5.343250889475496,7.18344714793986,0.2533685297830828,3.9450476299781934,1.5430075748880985,28.005046711809943,19.453377941007687,3.5354534155608954,7.261098817858373,5.030417256011315,2.744560075685904,12.87592713154437,4.1909086227760755,14.857537197713096,7.954602538589791,3.12104610139
83b,Male,Lung,10yr,495372.0,37.0,32.3,42.0,302488.0,36.8,31.6,42.3,,,,,,,,,34567.0,44.8,24.6,70.9,5,100505,3.7,5.2,22.6,61.4,2.7,8.2,27.5,60.1,64.2,74.4,41.5,84.2,34.7,0.03356838424235399,8.387903700888659,0.09905944859831141,189.19331343341253,48.32612579454781,0.00879248053478622,244.68851274359727,1699.1851123382999,13.421367781448636,15.502632392434165,0.8038714523078113,5.903978052126201,2.114185455669545,34.17002956007651,32.04894762263568,4.012561969898956,9.228404915087232,12.670024536795534,8.291556057883653,23.030267199907264,3.7414954427697893,21.310142197492226,9.903946789651172,5.35618968489
85,Male,Lung,10yr,79344.0,47.1,36.7,58.8,65112.0,48.6,37.4,61.4,,,,,,,,,,,,,2,15498,100.0,5.6,5.2,81.2,1.7,1.5,12.5,67.1,62.1,71.6,38.2,83.2,32.9,0.05716388853543708,8.520506768509415,0.0016508461636340502,482.3657628196971,26.900385545234762,0.030141875556686605,11.002498613650465,66.40709757864995,2.7254994274080673,8.999968189337066,0.07411248250413538,2.1416210713831276,8.246914365695382,26.156545362005346,49.913305127878864,5.158729482122408,22.540692200025447,8.806578445094797,1.1308372566484286,37.39094668532892,10.05059219072362,16.14968189337066,13.611769945285658,293.268581543
86,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,2,1619,100.0,6.5,11.5,79.8,2.9,4.7,9.1,58.3,57.0,72.2,36.4,82.6,33.9,0.05700000000000001,6.36522437,0.001,402.12,34.68,0.0,1.4e-05,100.4665715,10.0,12.3,0.1,0.0,7.5,27.25,27.16,3.23,18.36,14.5,2.3,31.4,1.6,2.9,14.1,395.230198696
87.1,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,2,3250,100.0,11.2,26.9,54.8,0.8,0.6,42.2,62.3,58.1,71.2,36.1,81.3,27.0,0.036,6.464727833,0.007,112.07999999999998,56.11,2.58,0.0,129.5465834,0.0,23.0,0.0,4.0,11.0,25.370000000000005,26.04,3.8,9.81,18.8,3.3,42.7,7.700000000000001,11.0,14.2,250.516745752
87.2,Male,Lung,10yr,36067.0,20.5,11.2,32.4,,,,,,,,,,,,,,,,,4,7547,86.5,5.7,10.1,87.6,0.8,1.6,8.2,67.4,64.5,72.1,41.9,84.2,31.1,0.036,6.21576412510066,0.008411024565608148,352.22805272618336,33.30457759137208,0.13233073696824446,0.0,211.19198568590772,4.237267825044937,31.17375674056321,0.0,4.529658478130617,9.735170760934691,25.435404433792687,37.624685440383466,4.690389454763332,10.067968843618933,5.8347513481126425,3.3794487717195927,30.023726782504493,3.339185140802876,26.846614739364888,11.2,28.3194586106
88,Male,Lung,10yr,19960.0,43.1,23.9,67.8,14460.0,36.1,18.7,59.1,,,,,,,,,,,,,3,3973,100.0,7.2,14.7,70.7,0.9,0.8,24.5,64.8,63.0,71.0,39.7,82.9,30.6,0.037,5.907924968,0.002,300.59,30.49,0.24,0.0,98.57758946,11.0,60.0,0.1,4.0,11.0,29.06,21.59,2.33,13.07,13.6,1.4,29.2,6.1,16.8,12.4,329.603000618
89,Male,Lung,10yr,60114.0,48.3,34.5,64.4,39335.0,49.0,34.0,66.8,,,,,,,,,,,,,2,12136,23.6,9.1,15.2,66.7,2.0,2.4,26.5,62.7,58.9,70.0,37.0,81.1,27.1,0.036,6.534511360577331,0.06667163437655242,194.4663926146713,49.43773141248551,0.0034070210299718493,0.0,512.3500388963073,11.862452392780263,23.32511177347243,0.2659956118562676,3.340702102997185,2.2582050008279517,27.25319506540818,71.42637191588011,5.154208478224872,14.026592978970028,15.587862228845834,7.642370965716438,42.65395760887564,6.4064985230629405,21.15298890544792,15.596224540486837,1.75610599974
9,Male,Lung,10yr,70930.0,50.5,35.6,67.9,37919.0,57.7,39.1,79.9,,,,,,,,,,,,,2,14176,41.3,7.1,17.8,53.0,1.5,4.4,39.5,62.2,59.5,69.8,36.7,81.7,29.8,0.05269512723670361,8.791071364283635,0.07734567519039069,405.1807206984088,57.247834808990156,1867.475706767383,3.752679969690112,174.19870340110086,0.0,18.615751346665842,0.16995696860875487,7.328462633892638,1.951907002662374,39.53450869915176,63.368923905640514,3.340785090706458,25.937512228344996,21.28210637112253,8.713039440282335,33.294186118506595,7.6213299486099935,13.322586836728377,15.075611417249707,47.2269094493
90,Male,Lung,10yr,21886.0,35.5,19.0,57.2,,,,,,,,,,,,,,,,,1,4085,100.0,12.1,3.8,77.5,1.9,1.7,11.2,62.9,58.2,70.8,36.1,81.5,27.1,0.034,5.245165957,0.005,373.95,34.67,0.07,0.0,101.5106578,0.0,53.0,0.10000000000000002,6.0,21.0,26.45,44.29,4.49,9.81,11.199999999999998,0.9,42.70000000000001,17.2,11.9,19.7,749.564229452
91,Male,Lung,10yr,64045.0,55.6,40.3,73.4,48660.0,59.2,42.5,78.6,,,,,,,,,,,,,2,12966,38.7,6.2,3.3,76.0,1.2,1.8,17.2,62.6,58.1,69.8,37.1,81.1,27.4,0.036,6.906695103863987,0.029996375098502757,429.79612923561854,47.25482584712372,0.21003309692671393,0.0,384.17860197418446,4.374586288416076,78.29784081954294,0.7349542947202522,3.500078802206462,12.124231678486998,35.769738376674546,97.46951773049646,4.815027580772261,11.04496453900709,11.2498975571316,0.9000472813238769,43.29913317572892,12.100126083530341,24.90033096926714,17.6,103.91738268
92,Male,Lung,10yr,12908.0,95.8,51.9,153.0,,,,,,,,,,,,,,,,,1,2569,100.0,15.8,12.1,44.9,2.9,1.5,18.3,62.5,54.8,68.4,32.5,79.4,22.9,0.045,4.086938422,0.001,61.51,56.51,0.0,0.0,26.09568733,0.0,14.0,0.0,5.0,7.0,21.0,62.70000000000001,0.98,17.78,17.5,1.8999999999999997,61.099999999999994,13.800000000000002,15.399999999999999,21.4,778.418014636
93.1,Male,Lung,10yr,130212.0,59.2,47.5,72.3,72159.0,68.2,53.9,84.1,,,,,,,,,,,,,2,26690,8.5,9.2,16.8,55.0,1.3,3.2,37.1,61.2,57.6,69.9,36.5,80.7,26.2,0.036,7.458430065443665,0.09077348692631194,211.83059572133848,55.561985372097276,232.53769573962333,0.0,315.74576673842205,6.773938562808557,38.85179557505943,0.8322254525507407,4.962260010970927,7.131605412324008,38.03313475955385,77.22014481623697,4.6349892119217415,10.869639056500272,18.585437922837816,5.273070031084293,41.23417809471567,10.395967146548543,17.991592612909127,15.555867864387134,1.41291571578
93.2,Male,Lung,10yr,29234.0,65.5,41.5,94.9,20980.0,75.9,46.5,112.4,,,,,,,,,,,,,3,5770,52.3,6.8,6.3,70.3,1.0,0.9,22.2,62.0,59.0,70.4,38.6,82.3,29.1,0.036,6.764103110000001,0.021,337.01,42.43,15.05,0.0,453.8306688999999,0.0,20.55,0.125,5.0,3.1,28.829999999999995,41.76,3.5099999999999993,11.6,7.9,1.0,28.6,6.1,8.0,17.5,70.5096555346
93.3,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,3,1764,100.0,11.0,6.4,69.2,0.6,0.9,27.5,63.5,62.8,72.0,41.0,84.1,30.7,0.036,6.055496455,0.007,345.87,53.49,21.3,0.0,303.5911437,0.0,7.0,0.5,3.0,7.2,30.48,47.48,4.7,11.0,6.8,2.9,39.6,0.8,25.9,13.8,120.32147876
93.4,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,3,4142,54.4,6.4,11.8,58.1,1.1,8.4,26.9,63.7,61.1,71.7,40.4,82.2,30.0,0.036,6.894560562,0.035,293.14,44.91,244.24,0.0,325.1100511,12.0,43.3,2.24,5.0,27.3,42.63,80.21,4.02,11.15,5.6,0.1,36.6,7.5,15.0,12.1,69.9873044828
93.5,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,2,2040,100.0,13.1,13.6,64.8,0.9,1.6,25.5,61.9,56.0,69.9,35.2,80.9,25.9,0.037,6.041816576,0.014,201.43,42.08,17.58,0.0,222.0991925,0.0,3.0,0.0,8.0,0.0,18.0,77.83,2.65,7.37,15.7,3.4,40.4,11.4,16.6,17.9,253.725551075
94,Male,Lung,10yr,306081.0,47.8,39.5,56.8,78593.0,55.1,42.7,69.2,,,,,209409.0,41.4,29.1,55.9,,,,,1,62128,16.2,9.7,27.8,24.3,2.6,3.1,69.7,60.3,53.1,70.5,31.3,79.2,25.8,0.053265029691308544,10.563033773835725,0.09682175399564855,750.1417661011958,48.79573066793175,548.6336768146052,19.124255176764613,539.5088295592583,6.172970275973761,63.28207070293969,0.07870936871206792,6.785012023753047,5.995084166271328,51.03670778190384,120.75719462121089,5.335986520309509,17.685649528047243,31.255633169199562,18.888699308020744,43.21096533560176,12.977958088632239,15.874846635802975,16.544147909967844,2.06041660098
95,Male,Lung,10yr,219517.0,47.4,37.3,58.7,63372.0,64.8,48.2,83.7,,,,,134566.0,38.2,23.1,57.0,,,,,1,44079,27.4,8.7,32.9,28.1,0.7,8.8,62.0,58.9,53.3,69.8,31.4,77.9,26.1,0.05676526154733131,11.889712674128656,0.15110619331662858,742.4861658203428,47.723578952036725,5303.017074749984,386.4855214442716,853.4039667227798,2.1419695323413976,67.07061667073198,0.11819566711754663,6.208506109053817,1.8667139721045745,54.53349779364482,53.00598886843915,4.469230990975009,17.26953167616471,39.03649244960862,13.359062220284132,41.24073663436592,7.436456970530191,12.939182207242167,15.738277387457716,10.1170730362
96,Male,Lung,10yr,271553.0,55.8,46.1,66.4,85026.0,74.2,59.9,90.0,,,,,158205.0,32.9,19.2,50.2,,,,,1,54251,11.6,8.7,24.9,30.8,3.2,5.7,59.8,60.3,54.9,70.3,33.0,78.8,27.4,0.05613752873563218,11.838839956536015,0.10231501915708813,792.7161124521073,52.0060337164751,2956.4429528735627,43.06253039359426,530.7145254861015,5.634655172413793,27.30702969348659,0.1297677203065134,1.5250191570881226,4.52750478927203,49.6391867816092,67.9379714559387,4.732529118773946,20.475272222222227,30.26976053639847,12.227844827586207,43.3139521072797,11.836743295019158,12.709706896551722,15.898174329501916,0.896394697438
97.1,Male,Lung,10yr,383275.0,58.4,50.0,67.4,134954.0,80.1,66.8,94.5,20794.0,113.2,62.5,178.8,176610.0,20.0,11.6,30.6,,,,,1,80208,3.4,6.0,18.5,33.7,5.4,12.1,48.0,61.1,55.0,71.5,32.8,77.9,26.6,0.055,12.137869052950185,0.1571381450032658,592.8512912626238,47.12143596442747,545.7119479475456,28.875923854087702,595.7114382227518,2.336750741094307,21.42593264834447,0.17764200120584836,2.7382806612068533,1.2794497060744612,45.55285271064664,109.09566170929006,5.199231146058383,26.707985353966738,20.243371602271015,6.138594456534487,46.39558860473296,13.66661870503597,17.665696126212133,14.975488977291565,0.749155856648
97.2,Male,Lung,10yr,141299.0,54.2,38.3,72.8,17732.0,74.1,40.3,118.1,,,,,99982.0,44.2,24.7,69.4,,,,,1,27466,16.4,11.8,33.9,11.8,5.2,10.4,72.2,57.1,47.6,70.3,26.0,74.1,22.0,0.05515807236480653,12.116688550687545,0.1989484341888392,663.3164574994113,64.85139157052036,279.73190762106583,22.802149668816025,622.716114214104,4.172710148340005,64.10551369594224,0.29603720273133977,2.8995761714151165,3.7937367553567225,50.59052743112786,94.88331959814771,5.305049054234362,25.633108076289144,46.2850953614316,21.823255631426104,59.92121497527667,14.244651126285222,19.090224472176438,20.692371485373474,2.52633786608
97.3,Male,Lung,10yr,45139.0,44.6,24.7,70.3,,,,,,,,,,,,,,,,,1,8982,45.8,9.8,36.5,13.7,0.7,3.2,82.2,59.4,50.1,70.1,27.4,77.5,23.1,0.056298270160264556,11.419694280254388,0.04261383871788349,618.3308649198677,62.68641439837191,221.24950012719407,81.49765575531671,199.15337147720683,1.4737725769524292,23.991001017552787,0.0,3.298270160264564,2.0,44.75691427117781,66.78469091834138,5.226554311879928,13.859032052912745,47.992520987026204,29.050445179343676,54.86830323073009,12.996400407021113,13.494670567285679,17.380691935894173,102.453301077
98,Male,Lung,10yr,30635.0,51.6,33.8,73.0,24383.0,45.6,28.0,67.3,,,,,,,,,,,,,2,5957,55.7,13.2,6.4,79.1,2.3,1.9,13.5,64.2,60.0,70.2,37.1,81.5,29.8,0.04717949579831933,4.782633871215631,0.01161546218487395,378.4890521008403,54.1749193277311,11.33674117647059,0.001694149588739496,127.622934277879,0.41025210084033614,22.04626890756302,0.06307731092436976,6.230756302521009,14.076806722689076,32.282334453781516,107.89654285714285,,11.335643697478991,14.76668907563025,2.7,41.37186554621849,9.118,13.905193277310925,15.017949579831933,2544.97799064
99,Male,Lung,10yr,,,,,,,,,,,,,,,,,,,,,2,1177,100.0,11.6,5.6,78.5,1.4,0.4,14.5,66.8,61.7,72.2,38.3,82.8,30.1,0.048,3.953303315,0.0,291.0,58.33,0.8699999999999999,0.004440167,39.13352297,0.0,6.0,0.0,3.0,8.0,25.529999999999998,42.29,,9.51,9.2,,48.0,,11.5,13.100000000000001,691.352614346
1.1,Female,Lung,10yr,290544.0,37.9,31.5,45.0,174505.0,41.0,33.1,49.8,,,,,70790.0,36.5,19.4,58.9,,,,,5,58989,0.7,3.1,14.8,57.9,3.2,12.6,25.9,59.3,60.8,73.9,41.7,84.1,33.1,0.04410090953578238,8.398924115725908,0.17583410674811426,454.09572332562726,33.19088591147635,7.709752788511838,184.7421352449216,1227.285271255981,2.528631815190429,42.06253100690168,0.5451504362059364,2.2751387927979616,0.665049526670154,37.37819544050894,30.07870977540034,4.391955755049695,10.48083697541385,6.922142724557466,3.000305428528037,11.80243161607128,3.4583444745788614,13.11133122964513,10.205207472030509,1.41779329489
1.2,Female,Lung,10yr,201776.0,41.6,32.8,51.4,118115.0,44.7,34.1,56.6,,,,,,,,,,,,,5,40686,5.5,2.3,19.6,57.8,3.2,21.3,17.4,60.1,61.0,74.2,42.8,84.5,34.9,0.044694994837504304,8.199686044861572,0.08550521166232362,475.16032007473325,22.10586877427602,14.634020109149906,103.20565263520945,1024.784317075633,14.013159447367128,34.5080055558287,8.957481931265058,4.47222085648262,9.156228182309848,41.371359948866704,27.526394119671572,3.8385672845272625,9.43611214907321,5.212112198239835,4.8742907714243575,9.436779094350756,2.539407050494125,6.438411426323811,9.07853123241418,1.84373697469
10,Female,Lung,10yr,243779.0,71.5,62.9,80.7,169268.0,75.9,66.0,86.4,,,,,,,,,,,,,1,47770,23.1,5.8,7.4,66.1,3.2,10.0,17.0,63.5,57.1,69.6,34.0,78.2,27.3,0.0543847711958993,7.924175039126844,0.05047048489107519,370.70357798354763,52.85173700963168,74.81387706171716,1.2795627068662518,367.4609377058203,17.038989706915793,8.219776983175562,0.24031747344053575,6.037679302219834,4.125852589806127,36.20735500806085,56.026986689264604,4.551006986069199,22.5055783142491,16.71767186143607,3.2469410043029074,49.882830391467905,9.406186184944813,15.27616055557852,17.577371749824316,2.91481958189
